PLAYER_ID,NAME,TEAM_ID,TEAM,AGE,SEASON,LEFT_CORNER_3_FGM,LEFT_CORNER_3_FGA,LEFT_CORNER_3_PCT,RIGHT_CORNER_3_FGM,RIGHT_CORNER_3_FGA,RIGHT_CORNER_3_PCT,ABOVE_THE_BREAK_3_FGM,ABOVE_THE_BREAK_3_FGA,ABOVE_BREAK_3_PCT,CORNER_3_FGM,CORNER_3_FGA,CORNER_3_PCT
202338,Kevin Seraphin,1610612754,IND,27.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1626172,Kevon Looney,1610612744,GSW,21.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.222,0.0,0.0,0.0
203114,Khris Middleton,1610612749,MIL,25.0,2016-17,7.0,15.0,0.467,7.0,17.0,0.412,31.0,72.0,0.431,14.0,32.0,0.438
202691,Klay Thompson,1610612744,GSW,27.0,2016-17,33.0,68.0,0.485,45.0,112.0,0.402,190.0,467.0,0.407,78.0,180.0,0.433
201585,Kosta Koufos,1610612758,SAC,28.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627739,Kris Dunn,1610612750,MIN,23.0,2016-17,2.0,9.0,0.222,3.0,9.0,0.333,16.0,55.0,0.291,5.0,18.0,0.278
2743,Kris Humphries,1610612737,ATL,32.0,2016-17,1.0,2.0,0.5,3.0,9.0,0.333,15.0,43.0,0.349,4.0,11.0,0.364
204001,Kristaps Porziņģis,1610612752,NYK,21.0,2016-17,5.0,17.0,0.294,11.0,19.0,0.579,96.0,278.0,0.345,16.0,36.0,0.444
203937,Kyle Anderson,1610612759,SAS,23.0,2016-17,4.0,12.0,0.333,9.0,18.0,0.5,2.0,8.0,0.25,13.0,30.0,0.433
2594,Kyle Korver,1610612739,CLE,36.0,2016-17,32.0,54.0,0.593,21.0,47.0,0.447,109.0,258.0,0.422,53.0,101.0,0.525
200768,Kyle Lowry,1610612761,TOR,31.0,2016-17,6.0,15.0,0.4,7.0,28.0,0.25,180.0,424.0,0.425,13.0,43.0,0.302
203124,Kyle O'Quinn,1610612752,NYK,27.0,2016-17,1.0,2.0,0.5,0.0,0.0,0.0,1.0,12.0,0.083,1.0,2.0,0.5
202713,Kyle Singler,1610612760,OKC,29.0,2016-17,1.0,5.0,0.2,2.0,10.0,0.2,4.0,22.0,0.182,3.0,15.0,0.2
1627787,Kyle Wiltjer,1610612745,HOU,24.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.308,0.0,0.0,0.0
202681,Kyrie Irving,1610612739,CLE,25.0,2016-17,16.0,43.0,0.372,20.0,50.0,0.4,141.0,345.0,0.409,36.0,93.0,0.387
200746,LaMarcus Aldridge,1610612759,SAS,31.0,2016-17,6.0,14.0,0.429,4.0,9.0,0.444,13.0,33.0,0.394,10.0,23.0,0.435
203934,Lamar Patterson,1610612737,ATL,25.0,2016-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0
202362,Lance Stephenson,1610612754,IND,26.0,2016-17,0.0,0.0,0.0,2.0,2.0,1.0,4.0,17.0,0.235,2.0,2.0,1.0
202498,Lance Thomas,1610612752,NYK,29.0,2016-17,14.0,25.0,0.56,5.0,16.0,0.313,19.0,44.0,0.432,19.0,41.0,0.463
204038,Langston Galloway,1610612758,SAC,25.0,2016-17,10.0,23.0,0.435,8.0,25.0,0.32,101.0,257.0,0.393,18.0,48.0,0.375
1626204,Larry Nance Jr.,1610612747,LAL,24.0,2016-17,2.0,10.0,0.2,1.0,4.0,0.25,7.0,19.0,0.368,3.0,14.0,0.214
202336,Larry Sanders,1610612739,CLE,28.0,2016-17,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202730,Lavoy Allen,1610612754,IND,28.0,2016-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2544,LeBron James,1610612739,CLE,32.0,2016-17,10.0,23.0,0.435,5.0,17.0,0.294,109.0,301.0,0.362,15.0,40.0,0.375
2571,Leandro Barbosa,1610612756,PHX,34.0,2016-17,8.0,23.0,0.348,6.0,16.0,0.375,21.0,59.0,0.356,14.0,39.0,0.359
101150,Lou Williams,1610612745,HOU,30.0,2016-17,30.0,62.0,0.484,16.0,33.0,0.485,116.0,348.0,0.333,46.0,95.0,0.484
201601,Luc Mbah a Moute,1610612746,LAC,30.0,2016-17,13.0,31.0,0.419,23.0,55.0,0.418,6.0,14.0,0.429,36.0,86.0,0.419
203512,Lucas Nogueira,1610612761,TOR,24.0,2016-17,0.0,1.0,0.0,1.0,1.0,1.0,2.0,8.0,0.25,1.0,2.0,0.5
2449,Luis Scola,1610612751,BKN,37.0,2016-17,5.0,10.0,0.5,2.0,8.0,0.25,10.0,32.0,0.313,7.0,18.0,0.389
202337,Luke Babbitt,1610612748,MIA,28.0,2016-17,14.0,31.0,0.452,13.0,33.0,0.394,60.0,146.0,0.411,27.0,64.0,0.422
2736,Luol Deng,1610612747,LAL,32.0,2016-17,12.0,31.0,0.387,11.0,28.0,0.393,28.0,102.0,0.275,23.0,59.0,0.39
1627781,Malachi Richardson,1610612758,SAC,21.0,2016-17,2.0,4.0,0.5,2.0,5.0,0.4,4.0,18.0,0.222,4.0,9.0,0.444
1627763,Malcolm Brogdon,1610612749,MIL,24.0,2016-17,13.0,28.0,0.464,11.0,21.0,0.524,52.0,140.0,0.371,24.0,49.0,0.49
1627098,Malcolm Delaney,1610612737,ATL,28.0,2016-17,1.0,16.0,0.063,5.0,19.0,0.263,20.0,73.0,0.274,6.0,35.0,0.171
1627736,Malik Beasley,1610612743,DEN,20.0,2016-17,3.0,8.0,0.375,2.0,4.0,0.5,4.0,16.0,0.25,5.0,12.0,0.417
202412,Manny Harris,1610612742,DAL,27.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1938,Manu Ginobili,1610612759,SAS,39.0,2016-17,8.0,24.0,0.333,4.0,15.0,0.267,77.0,184.0,0.418,12.0,39.0,0.308
201188,Marc Gasol,1610612763,MEM,32.0,2016-17,1.0,5.0,0.2,1.0,1.0,1.0,102.0,260.0,0.392,2.0,6.0,0.333
1626273,Marcelo Huertas,1610612747,LAL,34.0,2016-17,0.0,0.0,0.0,1.0,3.0,0.333,3.0,16.0,0.188,1.0,3.0,0.333
101162,Marcin Gortat,1610612764,WAS,33.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201158,Marco Belinelli,1610612766,CHA,31.0,2016-17,8.0,20.0,0.4,13.0,25.0,0.52,81.0,236.0,0.343,21.0,45.0,0.467
1627875,Marcus Georges-Hunt,1610612753,ORL,23.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0
202694,Marcus Morris Sr.,1610612765,DET,27.0,2016-17,8.0,18.0,0.444,16.0,37.0,0.432,94.0,296.0,0.318,24.0,55.0,0.436
203935,Marcus Smart,1610612738,BOS,23.0,2016-17,21.0,48.0,0.438,10.0,28.0,0.357,63.0,247.0,0.255,31.0,76.0,0.408
201977,Marcus Thornton,1610612764,WAS,30.0,2016-17,3.0,10.0,0.3,0.0,5.0,0.0,25.0,65.0,0.385,3.0,15.0,0.2
1626209,Mario Hezonja,1610612753,ORL,22.0,2016-17,3.0,16.0,0.188,5.0,17.0,0.294,35.0,107.0,0.327,8.0,33.0,0.242
202693,Markieff Morris,1610612764,WAS,27.0,2016-17,13.0,38.0,0.342,8.0,27.0,0.296,50.0,131.0,0.382,21.0,65.0,0.323
1627737,Marquese Chriss,1610612756,PHX,19.0,2016-17,22.0,57.0,0.386,12.0,42.0,0.286,38.0,124.0,0.306,34.0,99.0,0.343
201578,Marreese Speights,1610612746,LAC,29.0,2016-17,7.0,14.0,0.5,9.0,20.0,0.45,87.0,239.0,0.364,16.0,34.0,0.471
1627850,Marshall Plumlee,1610612752,NYK,24.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101107,Marvin Williams,1610612766,CHA,31.0,2016-17,20.0,48.0,0.417,12.0,39.0,0.308,91.0,266.0,0.342,32.0,87.0,0.368
203486,Mason Plumlee,1610612743,DEN,27.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2440,Matt Barnes,1610612744,GSW,37.0,2016-17,17.0,41.0,0.415,11.0,29.0,0.379,58.0,190.0,0.305,28.0,70.0,0.4
203521,Matthew Dellavedova,1610612749,MIL,26.0,2016-17,6.0,15.0,0.4,6.0,18.0,0.333,66.0,181.0,0.365,12.0,33.0,0.364
203090,Maurice Harkless,1610612757,POR,24.0,2016-17,14.0,45.0,0.311,13.0,45.0,0.289,40.0,102.0,0.392,27.0,90.0,0.3
1626254,Maurice Ndour,1610612752,NYK,25.0,2016-17,0.0,0.0,0.0,1.0,2.0,0.5,0.0,5.0,0.0,1.0,2.0,0.5
1897,Metta World Peace,1610612747,LAL,37.0,2016-17,2.0,6.0,0.333,0.0,5.0,0.0,7.0,26.0,0.269,2.0,11.0,0.182
203086,Meyers Leonard,1610612757,POR,25.0,2016-17,4.0,13.0,0.308,8.0,14.0,0.571,62.0,185.0,0.335,12.0,27.0,0.444
201563,Michael Beasley,1610612749,MIL,28.0,2016-17,5.0,11.0,0.455,4.0,12.0,0.333,9.0,20.0,0.45,9.0,23.0,0.391
203487,Michael Carter-Williams,1610612741,CHI,25.0,2016-17,5.0,15.0,0.333,3.0,12.0,0.25,7.0,37.0,0.189,8.0,27.0,0.296
1627771,Michael Gbinije,1610612765,DET,25.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
203077,Michael Kidd-Gilchrist,1610612766,CHA,23.0,2016-17,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.333,0.0,4.0,0.0
201144,Mike Conley,1610612763,MEM,29.0,2016-17,12.0,26.0,0.462,10.0,24.0,0.417,149.0,360.0,0.414,22.0,50.0,0.44
2399,Mike Dunleavy,1610612737,ATL,36.0,2016-17,10.0,21.0,0.476,10.0,21.0,0.476,33.0,91.0,0.363,20.0,42.0,0.476
2034,Mike Miller,1610612743,DEN,37.0,2016-17,0.0,1.0,0.0,0.0,0.0,0.0,8.0,19.0,0.421,0.0,1.0,0.0
203488,Mike Muscala,1610612737,ATL,25.0,2016-17,5.0,14.0,0.357,10.0,20.0,0.5,31.0,74.0,0.419,15.0,34.0,0.441
203118,Mike Scott,1610612737,ATL,28.0,2016-17,0.0,3.0,0.0,0.0,3.0,0.0,4.0,21.0,0.19,0.0,6.0,0.0
1627861,Mike Tobey,1610612766,CHA,22.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203101,Miles Plumlee,1610612766,CHA,28.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627851,Mindaugas Kuzminskas,1610612752,NYK,27.0,2016-17,9.0,21.0,0.429,7.0,20.0,0.35,38.0,127.0,0.299,16.0,41.0,0.39
203141,Mirza Teletovic,1610612749,MIL,31.0,2016-17,12.0,37.0,0.324,10.0,27.0,0.37,82.0,238.0,0.345,22.0,64.0,0.344
101145,Monta Ellis,1610612754,IND,31.0,2016-17,11.0,39.0,0.282,6.0,16.0,0.375,24.0,76.0,0.316,17.0,55.0,0.309
1626149,Montrezl Harrell,1610612745,HOU,23.0,2016-17,1.0,3.0,0.333,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,0.25
1626167,Myles Turner,1610612754,IND,21.0,2016-17,1.0,8.0,0.125,1.0,6.0,0.167,38.0,100.0,0.38,2.0,14.0,0.143
202357,Nemanja Bjelica,1610612750,MIN,29.0,2016-17,9.0,23.0,0.391,5.0,14.0,0.357,42.0,140.0,0.3,14.0,37.0,0.378
2403,Nene,1610612745,HOU,34.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.333,0.0,0.0,0.0
203457,Nerlens Noel,1610612742,DAL,23.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2555,Nick Collison,1610612760,OKC,36.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201156,Nick Young,1610612747,LAL,32.0,2016-17,21.0,54.0,0.389,25.0,57.0,0.439,119.0,301.0,0.395,46.0,111.0,0.414
201587,Nicolas Batum,1610612766,CHA,28.0,2016-17,6.0,22.0,0.273,6.0,15.0,0.4,123.0,366.0,0.336,12.0,37.0,0.324
1627852,Nicolas Brussino,1610612742,DAL,24.0,2016-17,7.0,9.0,0.778,2.0,9.0,0.222,20.0,76.0,0.263,9.0,18.0,0.5
1627879,Nicolas Laprovittola,1610612759,SAS,27.0,2016-17,0.0,0.0,0.0,3.0,5.0,0.6,7.0,22.0,0.318,3.0,5.0,0.6
203917,Nik Stauskas,1610612755,PHI,23.0,2016-17,20.0,44.0,0.455,15.0,32.0,0.469,96.0,278.0,0.345,35.0,76.0,0.461
203999,Nikola Jokić,1610612743,DEN,22.0,2016-17,1.0,5.0,0.2,0.0,5.0,0.0,44.0,128.0,0.344,1.0,10.0,0.1
202703,Nikola Mirotic,1610612741,CHI,26.0,2016-17,28.0,57.0,0.491,12.0,34.0,0.353,89.0,283.0,0.314,40.0,91.0,0.44
202696,Nikola Vučević,1610612753,ORL,26.0,2016-17,1.0,3.0,0.333,0.0,3.0,0.0,22.0,70.0,0.314,1.0,6.0,0.167
203943,Noah Vonleh,1610612757,POR,21.0,2016-17,0.0,3.0,0.0,0.0,2.0,0.0,6.0,14.0,0.429,0.0,5.0,0.0
1626181,Norman Powell,1610612761,TOR,24.0,2016-17,18.0,50.0,0.36,10.0,31.0,0.323,28.0,91.0,0.308,28.0,81.0,0.346
202708,Norris Cole,1610612760,OKC,28.0,2016-17,0.0,0.0,0.0,1.0,1.0,1.0,2.0,12.0,0.167,1.0,1.0,1.0
1627855,Okaro White,1610612748,MIA,24.0,2016-17,3.0,8.0,0.375,3.0,8.0,0.375,6.0,18.0,0.333,6.0,16.0,0.375
201600,Omer Asik,1610612740,NOP,30.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201956,Omri Casspi,1610612750,MIN,29.0,2016-17,2.0,6.0,0.333,1.0,3.0,0.333,12.0,34.0,0.353,3.0,9.0,0.333
203490,Otto Porter Jr.,1610612764,WAS,24.0,2016-17,20.0,63.0,0.317,39.0,76.0,0.513,89.0,200.0,0.445,59.0,139.0,0.424
200782,P.J. Tucker,1610612761,TOR,32.0,2016-17,34.0,84.0,0.405,26.0,69.0,0.377,10.0,42.0,0.238,60.0,153.0,0.392
1627783,Pascal Siakam,1610612761,TOR,23.0,2016-17,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,4.0,0.0
1626192,Pat Connaughton,1610612757,POR,24.0,2016-17,1.0,3.0,0.333,2.0,3.0,0.667,14.0,27.0,0.519,3.0,6.0,0.5
1627868,Patricio Garino,1610612753,ORL,24.0,2016-17,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
201976,Patrick Beverley,1610612745,HOU,28.0,2016-17,16.0,40.0,0.4,21.0,55.0,0.382,72.0,190.0,0.379,37.0,95.0,0.389
1627775,Patrick McCaw,1610612744,GSW,21.0,2016-17,7.0,24.0,0.292,9.0,21.0,0.429,25.0,78.0,0.321,16.0,45.0,0.356
202335,Patrick Patterson,1610612761,TOR,28.0,2016-17,21.0,63.0,0.333,20.0,37.0,0.541,52.0,152.0,0.342,41.0,100.0,0.41
201988,Patty Mills,1610612759,SAS,28.0,2016-17,18.0,49.0,0.367,30.0,55.0,0.545,99.0,251.0,0.394,48.0,104.0,0.462
2200,Pau Gasol,1610612759,SAS,36.0,2016-17,14.0,17.0,0.824,8.0,15.0,0.533,34.0,72.0,0.472,22.0,32.0,0.688
202331,Paul George,1610612754,IND,27.0,2016-17,17.0,55.0,0.309,26.0,51.0,0.51,150.0,386.0,0.389,43.0,106.0,0.406
200794,Paul Millsap,1610612737,ATL,32.0,2016-17,10.0,23.0,0.435,8.0,18.0,0.444,57.0,199.0,0.286,18.0,41.0,0.439
1718,Paul Pierce,1610612746,LAC,39.0,2016-17,3.0,4.0,0.75,1.0,3.0,0.333,11.0,36.0,0.306,4.0,7.0,0.571
1627835,Paul Zipser,1610612741,CHI,23.0,2016-17,10.0,23.0,0.435,6.0,18.0,0.333,17.0,56.0,0.304,16.0,41.0,0.39
203510,Pierre Jackson,1610612742,DAL,25.0,2016-17,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.2,1.0,1.0,1.0
203112,Quincy Acy,1610612751,BKN,26.0,2016-17,8.0,17.0,0.471,1.0,8.0,0.125,28.0,64.0,0.438,9.0,25.0,0.36
1626188,Quinn Cook,1610612740,NOP,24.0,2016-17,0.0,2.0,0.0,1.0,2.0,0.5,10.0,22.0,0.455,1.0,4.0,0.25
1626154,RJ Hunter,1610612741,CHI,23.0,2016-17,,,,,,,0.0,1.0,0.0,,,
200765,Rajon Rondo,1610612741,CHI,31.0,2016-17,11.0,20.0,0.55,17.0,46.0,0.37,22.0,67.0,0.328,28.0,66.0,0.424
1626176,Rakeem Christmas,1610612754,IND,25.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201196,Ramon Sessions,1610612766,CHA,31.0,2016-17,5.0,10.0,0.5,1.0,3.0,0.333,15.0,49.0,0.306,6.0,13.0,0.462
200751,Randy Foye,1610612751,BKN,33.0,2016-17,5.0,20.0,0.25,9.0,13.0,0.692,52.0,164.0,0.317,14.0,33.0,0.424
1626173,Rashad Vaughn,1610612749,MIL,20.0,2016-17,3.0,9.0,0.333,4.0,11.0,0.364,19.0,61.0,0.311,7.0,20.0,0.35
203526,Raul Neto,1610612762,UTA,25.0,2016-17,1.0,7.0,0.143,0.0,3.0,0.0,9.0,19.0,0.474,1.0,10.0,0.1
101109,Raymond Felton,1610612746,LAC,33.0,2016-17,11.0,19.0,0.579,5.0,9.0,0.556,30.0,108.0,0.278,16.0,28.0,0.571
203493,Reggie Bullock Jr.,1610612765,DET,26.0,2016-17,6.0,15.0,0.4,4.0,10.0,0.4,18.0,48.0,0.375,10.0,25.0,0.4
202704,Reggie Jackson,1610612765,DET,27.0,2016-17,5.0,12.0,0.417,2.0,13.0,0.154,59.0,155.0,0.381,7.0,25.0,0.28
202130,Reggie Williams,1610612740,NOP,30.0,2016-17,1.0,3.0,0.333,0.0,1.0,0.0,4.0,7.0,0.571,1.0,4.0,0.25
2210,Richard Jefferson,1610612739,CLE,37.0,2016-17,13.0,36.0,0.361,20.0,52.0,0.385,28.0,96.0,0.292,33.0,88.0,0.375
1626158,Richaun Holmes,1610612755,PHI,23.0,2016-17,6.0,10.0,0.6,1.0,6.0,0.167,20.0,60.0,0.333,7.0,16.0,0.438
201937,Ricky Rubio,1610612750,MIN,26.0,2016-17,8.0,39.0,0.205,9.0,19.0,0.474,43.0,135.0,0.319,17.0,58.0,0.293
203496,Robert Covington,1610612755,PHI,26.0,2016-17,7.0,19.0,0.368,5.0,20.0,0.25,124.0,370.0,0.335,12.0,39.0,0.308
201577,Robin Lopez,1610612741,CHI,29.0,2016-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
203918,Rodney Hood,1610612762,UTA,24.0,2016-17,16.0,36.0,0.444,18.0,41.0,0.439,80.0,228.0,0.351,34.0,77.0,0.442
203585,Rodney McGruder,1610612748,MIA,25.0,2016-17,23.0,62.0,0.371,19.0,59.0,0.322,30.0,96.0,0.313,42.0,121.0,0.347
201155,Rodney Stuckey,1610612754,IND,31.0,2016-17,4.0,14.0,0.286,3.0,6.0,0.5,11.0,37.0,0.297,7.0,20.0,0.35
1627758,Ron Baker,1610612752,NYK,24.0,2016-17,6.0,22.0,0.273,1.0,8.0,0.125,15.0,52.0,0.288,7.0,30.0,0.233
1626178,Rondae Hollis-Jefferson,1610612751,BKN,22.0,2016-17,1.0,12.0,0.083,4.0,12.0,0.333,10.0,42.0,0.238,5.0,24.0,0.208
101179,Ronnie Price,1610612756,PHX,34.0,2016-17,1.0,4.0,0.25,0.0,1.0,0.0,2.0,12.0,0.167,1.0,5.0,0.2
201579,Roy Hibbert,1610612743,DEN,30.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200752,Rudy Gay,1610612758,SAC,30.0,2016-17,5.0,8.0,0.625,3.0,14.0,0.214,34.0,88.0,0.386,8.0,22.0,0.364
203497,Rudy Gobert,1610612762,UTA,25.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201566,Russell Westbrook,1610612760,OKC,28.0,2016-17,16.0,30.0,0.533,2.0,14.0,0.143,182.0,538.0,0.338,18.0,44.0,0.409
201583,Ryan Anderson,1610612745,HOU,29.0,2016-17,19.0,36.0,0.528,20.0,36.0,0.556,165.0,434.0,0.38,39.0,72.0,0.542
203527,Ryan Kelly,1610612737,ATL,26.0,2016-17,2.0,2.0,1.0,1.0,2.0,0.5,1.0,6.0,0.167,3.0,4.0,0.75
1626257,Salah Mejri,1610612742,DAL,31.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0
1626155,Sam Dekker,1610612745,HOU,23.0,2016-17,14.0,43.0,0.326,13.0,26.0,0.5,33.0,115.0,0.287,27.0,69.0,0.391
2756,Sasha Vujacic,1610612752,NYK,33.0,2016-17,2.0,7.0,0.286,1.0,6.0,0.167,20.0,60.0,0.333,3.0,13.0,0.231
203930,Sean Kilpatrick,1610612751,BKN,27.0,2016-17,15.0,49.0,0.306,8.0,19.0,0.421,82.0,233.0,0.352,23.0,68.0,0.338
203902,Semaj Christon,1610612760,OKC,24.0,2016-17,1.0,8.0,0.125,2.0,8.0,0.25,8.0,39.0,0.205,3.0,16.0,0.188
201586,Serge Ibaka,1610612761,TOR,27.0,2016-17,2.0,7.0,0.286,1.0,11.0,0.091,121.0,299.0,0.405,3.0,18.0,0.167
200771,Sergio Rodriguez,1610612755,PHI,31.0,2016-17,6.0,12.0,0.5,7.0,11.0,0.636,78.0,228.0,0.342,13.0,23.0,0.565
203552,Seth Curry,1610612742,DAL,26.0,2016-17,15.0,32.0,0.469,20.0,41.0,0.488,102.0,248.0,0.411,35.0,73.0,0.479
203498,Shabazz Muhammad,1610612750,MIN,24.0,2016-17,15.0,38.0,0.395,9.0,21.0,0.429,25.0,86.0,0.291,24.0,59.0,0.407
203894,Shabazz Napier,1610612757,POR,25.0,2016-17,2.0,9.0,0.222,2.0,3.0,0.667,30.0,80.0,0.375,4.0,12.0,0.333
2733,Shaun Livingston,1610612744,GSW,31.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1627848,Shawn Long,1610612755,PHI,24.0,2016-17,0.0,1.0,0.0,0.0,0.0,0.0,7.0,18.0,0.389,0.0,1.0,0.0
1627815,Sheldon Mac,1610612764,WAS,24.0,2016-17,1.0,4.0,0.25,0.0,8.0,0.0,6.0,17.0,0.353,1.0,12.0,0.083
202714,Shelvin Mack,1610612762,UTA,27.0,2016-17,4.0,11.0,0.364,4.0,19.0,0.211,29.0,90.0,0.322,8.0,30.0,0.267
1627746,Skal Labissiere,1610612758,SAC,21.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.375,0.0,0.0,0.0
203524,Solomon Hill,1610612740,NOP,26.0,2016-17,25.0,60.0,0.417,12.0,36.0,0.333,57.0,170.0,0.335,37.0,96.0,0.385
203915,Spencer Dinwiddie,1610612751,BKN,24.0,2016-17,2.0,5.0,0.4,7.0,14.0,0.5,29.0,81.0,0.358,9.0,19.0,0.474
201150,Spencer Hawes,1610612749,MIL,29.0,2016-17,0.0,4.0,0.0,6.0,8.0,0.75,19.0,68.0,0.279,6.0,12.0,0.5
1626169,Stanley Johnson,1610612765,DET,21.0,2016-17,5.0,13.0,0.385,9.0,26.0,0.346,30.0,112.0,0.268,14.0,39.0,0.359
201939,Stephen Curry,1610612744,GSW,29.0,2016-17,29.0,67.0,0.433,22.0,46.0,0.478,271.0,657.0,0.412,51.0,113.0,0.451
1627757,Stephen Zimmerman,1610612753,ORL,20.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200779,Steve Novak,1610612749,MIL,34.0,2016-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0
203500,Steven Adams,1610612760,OKC,23.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204456,T.J. McConnell,1610612755,PHI,25.0,2016-17,1.0,5.0,0.2,1.0,4.0,0.25,8.0,42.0,0.19,2.0,9.0,0.222
203933,T.J. Warren,1610612756,PHX,23.0,2016-17,8.0,32.0,0.25,5.0,20.0,0.25,13.0,43.0,0.302,13.0,52.0,0.25
201959,Taj Gibson,1610612760,OKC,32.0,2016-17,2.0,7.0,0.286,0.0,4.0,0.0,0.0,1.0,0.0,2.0,11.0,0.182
204028,Tarik Black,1610612747,LAL,25.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1627752,Taurean Prince,1610612737,ATL,23.0,2016-17,5.0,20.0,0.25,10.0,24.0,0.417,18.0,57.0,0.316,15.0,44.0,0.341
203093,Terrence Jones,1610612749,MIL,25.0,2016-17,0.0,5.0,0.0,0.0,2.0,0.0,19.0,68.0,0.279,0.0,7.0,0.0
203082,Terrence Ross,1610612753,ORL,26.0,2016-17,20.0,57.0,0.351,10.0,29.0,0.345,112.0,304.0,0.368,30.0,86.0,0.349
1626179,Terry Rozier,1610612738,BOS,23.0,2016-17,8.0,24.0,0.333,3.0,14.0,0.214,45.0,137.0,0.328,11.0,38.0,0.289
200757,Thabo Sefolosha,1610612737,ATL,33.0,2016-17,10.0,30.0,0.333,10.0,30.0,0.333,21.0,60.0,0.35,20.0,60.0,0.333
201152,Thaddeus Young,1610612754,IND,29.0,2016-17,18.0,46.0,0.391,2.0,12.0,0.167,25.0,59.0,0.424,20.0,58.0,0.345
203080,Thomas Robinson,1610612747,LAL,26.0,2016-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1627748,Thon Maker,1610612749,MIL,20.0,2016-17,3.0,6.0,0.5,5.0,17.0,0.294,18.0,49.0,0.367,8.0,23.0,0.348
201168,Tiago Splitter,1610612755,PHI,32.0,2016-17,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4,0.0,1.0,0.0
204025,Tim Frazier,1610612740,NOP,26.0,2016-17,1.0,5.0,0.2,1.0,6.0,0.167,38.0,117.0,0.325,2.0,11.0,0.182
203501,Tim Hardaway Jr.,1610612737,ATL,25.0,2016-17,9.0,30.0,0.3,20.0,40.0,0.5,120.0,343.0,0.35,29.0,70.0,0.414
1627817,Tim Quarterman,1610612757,POR,22.0,2016-17,0.0,1.0,0.0,0.0,1.0,0.0,5.0,11.0,0.455,0.0,2.0,0.0
202389,Timofey Mozgov,1610612747,LAL,30.0,2016-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
