PLAYER_ID,NAME,AGE,TEAM,FGA,3PA,3P_PCT,SEASON,SHOT_FREQUENCY_PCT,TEAM_ID,LEFT_CORNER_3_FGM,LEFT_CORNER_3_FGA,LEFT_CORNER_3_PCT,RIGHT_CORNER_3_FGM,RIGHT_CORNER_3_FGA,RIGHT_CORNER_3_PCT,ABOVE_THE_BREAK_3_FGM,ABOVE_THE_BREAK_3_FGA,ABOVE_BREAK_3_PCT,CORNER_3_FGM,CORNER_3_FGA,CORNER_3_PCT,SEASON_START,TARGET_3P_PCT,TARGET_SEASON
203524,Solomon Hill,25.0,IND,208,74,0.324,2015-16,0.3557692307692308,1610612754,6.0,16.0,0.375,6.0,11.0,0.545,12.0,45.0,0.267,12.0,27.0,0.444,2015,0.348,2016-17
203524,Solomon Hill,26.0,NOP,478,270,0.348,2016-17,0.5648535564853556,1610612740,25.0,60.0,0.417,12.0,36.0,0.333,57.0,170.0,0.335,37.0,96.0,0.385,2016,0.19,2017-18
203524,Solomon Hill,27.0,NOP,41,21,0.19,2017-18,0.5121951219512195,1610612740,1.0,3.0,0.333,0.0,1.0,0.0,3.0,16.0,0.188,1.0,4.0,0.25,2017,0.317,2018-19
203524,Solomon Hill,28.0,NOP,178,101,0.317,2018-19,0.5674157303370787,1610612740,8.0,21.0,0.381,6.0,16.0,0.375,18.0,63.0,0.286,14.0,37.0,0.378,2018,0.368,2019-20
203524,Solomon Hill,29.0,MIA,278,171,0.368,2019-20,0.6151079136690647,1610612748,11.0,27.0,0.407,10.0,22.0,0.455,42.0,122.0,0.344,21.0,49.0,0.429,2019,0.321,2020-21
203524,Solomon Hill,30.0,ATL,298,212,0.321,2020-21,0.7114093959731543,1610612737,17.0,52.0,0.327,12.0,41.0,0.293,39.0,118.0,0.331,29.0,93.0,0.312,2020,0.154,2021-22
203526,Raul Neto,24.0,UTA,418,162,0.395,2015-16,0.3875598086124402,1610612762,14.0,35.0,0.4,13.0,27.0,0.481,37.0,97.0,0.381,27.0,62.0,0.435,2015,0.323,2016-17
203526,Raul Neto,25.0,UTA,91,31,0.323,2016-17,0.3406593406593406,1610612762,1.0,7.0,0.143,0.0,3.0,0.0,9.0,19.0,0.474,1.0,10.0,0.1,2016,0.404,2017-18
203526,Raul Neto,26.0,UTA,151,47,0.404,2017-18,0.3112582781456953,1610612762,4.0,10.0,0.4,3.0,4.0,0.75,12.0,28.0,0.429,7.0,14.0,0.5,2017,0.333,2018-19
203526,Raul Neto,27.0,UTA,161,60,0.333,2018-19,0.3726708074534161,1610612762,3.0,9.0,0.333,5.0,14.0,0.357,12.0,37.0,0.324,8.0,23.0,0.348,2018,0.386,2019-20
203526,Raul Neto,28.0,PHI,222,88,0.386,2019-20,0.3963963963963964,1610612755,4.0,9.0,0.444,2.0,4.0,0.5,28.0,73.0,0.384,6.0,13.0,0.462,2019,0.39,2020-21
203526,Raul Neto,29.0,WAS,447,164,0.39,2020-21,0.3668903803131991,1610612764,8.0,21.0,0.381,8.0,26.0,0.308,48.0,115.0,0.417,16.0,47.0,0.34,2020,0.292,2021-22
203526,Raul Neto,30.0,WAS,441,120,0.292,2021-22,0.272108843537415,1610612764,2.0,7.0,0.286,3.0,10.0,0.3,30.0,101.0,0.297,5.0,17.0,0.294,2021,0.286,2022-23
203527,Ryan Kelly,24.0,LAL,309,134,0.336,2014-15,0.4336569579288026,1610612747,6.0,14.0,0.429,11.0,18.0,0.611,28.0,101.0,0.277,17.0,32.0,0.531,2014,0.135,2015-16
203527,Ryan Kelly,25.0,LAL,149,37,0.135,2015-16,0.2483221476510067,1610612747,0.0,4.0,0.0,1.0,5.0,0.2,4.0,27.0,0.148,1.0,9.0,0.111,2015,0.4,2016-17
203530,Joffrey Lauvergne,23.0,DEN,89,16,0.188,2014-15,0.1797752808988764,1610612743,0.0,3.0,0.0,0.0,4.0,0.0,3.0,8.0,0.375,0.0,7.0,0.0,2014,0.245,2015-16
203530,Joffrey Lauvergne,24.0,DEN,380,53,0.245,2015-16,0.1394736842105263,1610612743,1.0,10.0,0.1,3.0,11.0,0.273,9.0,33.0,0.273,4.0,21.0,0.19,2015,0.337,2016-17
203530,Joffrey Lauvergne,25.0,CHI,336,98,0.337,2016-17,0.2916666666666667,1610612741,6.0,16.0,0.375,6.0,12.0,0.5,21.0,69.0,0.304,12.0,28.0,0.429,2016,0.0,2017-18
203546,Ian Clark,24.0,DEN,55,30,0.333,2014-15,0.5454545454545454,1610612743,2.0,4.0,0.5,4.0,8.0,0.5,4.0,18.0,0.222,6.0,12.0,0.5,2014,0.357,2015-16
203546,Ian Clark,25.0,GSW,202,84,0.357,2015-16,0.4158415841584158,1610612744,6.0,19.0,0.316,3.0,9.0,0.333,20.0,55.0,0.364,9.0,28.0,0.321,2015,0.374,2016-17
203546,Ian Clark,26.0,GSW,433,163,0.374,2016-17,0.3764434180138568,1610612744,8.0,24.0,0.333,8.0,24.0,0.333,45.0,112.0,0.402,16.0,48.0,0.333,2016,0.318,2017-18
203546,Ian Clark,27.0,NOP,495,195,0.318,2017-18,0.3939393939393939,1610612740,9.0,27.0,0.333,12.0,28.0,0.429,41.0,138.0,0.297,21.0,55.0,0.382,2017,0.327,2018-19
203552,Seth Curry,24.0,PHX,3,1,0.0,2014-15,0.3333333333333333,1610612756,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,2014,0.45,2015-16
203552,Seth Curry,25.0,SAC,224,111,0.45,2015-16,0.4955357142857143,1610612758,9.0,12.0,0.75,9.0,18.0,0.5,32.0,80.0,0.4,18.0,30.0,0.6,2015,0.425,2016-17
203552,Seth Curry,28.0,POR,465,251,0.45,2018-19,0.5397849462365591,1610612757,16.0,25.0,0.64,10.0,28.0,0.357,87.0,198.0,0.439,26.0,53.0,0.491,2018,0.452,2019-20
203552,Seth Curry,29.0,DAL,574,321,0.452,2019-20,0.5592334494773519,1610612742,11.0,26.0,0.423,18.0,37.0,0.486,116.0,255.0,0.455,29.0,63.0,0.46,2019,0.45,2020-21
203552,Seth Curry,30.0,PHI,552,280,0.45,2020-21,0.5072463768115942,1610612755,13.0,24.0,0.542,18.0,28.0,0.643,96.0,228.0,0.421,31.0,52.0,0.596,2020,0.422,2021-22
203552,Seth Curry,31.0,BKN,739,374,0.422,2021-22,0.5060893098782138,1610612751,18.0,36.0,0.5,18.0,38.0,0.474,122.0,299.0,0.408,36.0,74.0,0.486,2021,0.405,2022-23
203552,Seth Curry,32.0,BKN,449,232,0.405,2022-23,0.5167037861915368,1610612751,10.0,30.0,0.333,15.0,31.0,0.484,69.0,171.0,0.404,25.0,61.0,0.41,2022,0.352,2023-24
203552,Seth Curry,33.0,CHA,204,108,0.352,2023-24,0.5294117647058824,1610612766,13.0,21.0,0.619,5.0,19.0,0.263,20.0,67.0,0.299,18.0,40.0,0.45,2023,0.456,2024-25
203584,Troy Daniels,23.0,CHA,165,118,0.364,2014-15,0.7151515151515152,1610612766,6.0,13.0,0.462,5.0,14.0,0.357,32.0,91.0,0.352,11.0,27.0,0.407,2014,0.484,2015-16
203584,Troy Daniels,24.0,CHA,187,122,0.484,2015-16,0.6524064171122995,1610612766,10.0,17.0,0.588,9.0,14.0,0.643,40.0,91.0,0.44,19.0,31.0,0.613,2015,0.389,2016-17
203584,Troy Daniels,25.0,MEM,495,355,0.389,2016-17,0.7171717171717171,1610612763,11.0,22.0,0.5,16.0,28.0,0.571,110.0,302.0,0.364,27.0,50.0,0.54,2016,0.4,2017-18
203584,Troy Daniels,26.0,PHX,575,458,0.4,2017-18,0.7965217391304348,1610612756,28.0,55.0,0.509,28.0,59.0,0.475,127.0,342.0,0.371,56.0,114.0,0.491,2017,0.381,2018-19
203584,Troy Daniels,27.0,PHX,275,194,0.381,2018-19,0.7054545454545454,1610612756,11.0,22.0,0.5,11.0,21.0,0.524,52.0,151.0,0.344,22.0,43.0,0.512,2018,0.348,2019-20
203585,Rodney McGruder,25.0,MIA,460,220,0.332,2016-17,0.4782608695652174,1610612748,23.0,62.0,0.371,19.0,59.0,0.322,30.0,96.0,0.313,42.0,121.0,0.347,2016,0.429,2017-18
203585,Rodney McGruder,26.0,MIA,73,35,0.429,2017-18,0.4794520547945205,1610612748,2.0,10.0,0.2,6.0,13.0,0.462,7.0,12.0,0.583,8.0,23.0,0.348,2017,0.351,2018-19
203585,Rodney McGruder,27.0,LAC,461,225,0.351,2018-19,0.4880694143167028,1610612746,14.0,40.0,0.35,16.0,45.0,0.356,49.0,139.0,0.353,30.0,85.0,0.353,2018,0.27,2019-20
203585,Rodney McGruder,28.0,LAC,181,89,0.27,2019-20,0.4917127071823204,1610612746,4.0,19.0,0.211,6.0,29.0,0.207,14.0,41.0,0.341,10.0,48.0,0.208,2019,0.458,2020-21
203585,Rodney McGruder,29.0,DET,70,24,0.458,2020-21,0.3428571428571428,1610612765,4.0,7.0,0.571,1.0,6.0,0.167,6.0,11.0,0.545,5.0,13.0,0.385,2020,0.397,2021-22
203585,Rodney McGruder,30.0,DET,225,146,0.397,2021-22,0.6488888888888888,1610612765,21.0,45.0,0.467,11.0,28.0,0.393,26.0,72.0,0.361,32.0,73.0,0.438,2021,0.423,2022-23
203613,Jonathon Simmons,26.0,SAS,242,47,0.383,2015-16,0.1942148760330578,1610612759,5.0,12.0,0.417,6.0,10.0,0.6,7.0,23.0,0.304,11.0,22.0,0.5,2015,0.294,2016-17
203613,Jonathon Simmons,27.0,SAS,421,102,0.294,2016-17,0.2422802850356294,1610612759,8.0,25.0,0.32,4.0,14.0,0.286,18.0,59.0,0.305,12.0,39.0,0.308,2016,0.338,2017-18
203613,Jonathon Simmons,28.0,ORL,761,204,0.338,2017-18,0.2680683311432326,1610612753,13.0,38.0,0.342,6.0,19.0,0.316,50.0,145.0,0.345,19.0,57.0,0.333,2017,0.269,2018-19
203648,Thanasis Antetokounmpo,27.0,MIL,48,10,0.0,2019-20,0.2083333333333333,1610612749,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,2019,0.241,2020-21
203648,Thanasis Antetokounmpo,28.0,MIL,137,29,0.241,2020-21,0.2116788321167883,1610612749,2.0,4.0,0.5,2.0,6.0,0.333,3.0,15.0,0.2,4.0,10.0,0.4,2020,0.143,2021-22
203648,Thanasis Antetokounmpo,29.0,MIL,128,14,0.143,2021-22,0.109375,1610612749,1.0,5.0,0.2,0.0,1.0,0.0,1.0,7.0,0.143,1.0,6.0,0.167,2021,0.0,2022-23
203648,Thanasis Antetokounmpo,30.0,MIL,46,8,0.0,2022-23,0.1739130434782608,1610612749,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2022,0.0,2023-24
203658,Norvel Pelle,27.0,PHI,48,1,0.0,2019-20,0.0208333333333333,1610612755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,0.0,2020-21
203658,Norvel Pelle,28.0,NYK,15,0,0.0,2020-21,0.0,1610612752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,2021-22
203710,C.J. Williams,28.0,LAC,197,78,0.282,2017-18,0.3959390862944162,1610612746,3.0,14.0,0.214,4.0,12.0,0.333,15.0,52.0,0.288,7.0,26.0,0.269,2017,0.313,2018-19
203798,PJ Hairston,22.0,CHA,269,163,0.301,2014-15,0.6059479553903345,1610612766,8.0,16.0,0.5,2.0,8.0,0.25,39.0,137.0,0.285,10.0,24.0,0.417,2014,0.29,2015-16
203893,Russ Smith,24.0,MEM,25,11,0.182,2014-15,0.44,1610612763,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.222,0.0,1.0,0.0,2014,0.2,2015-16
203894,Shabazz Napier,23.0,MIA,228,118,0.364,2014-15,0.5175438596491229,1610612748,4.0,16.0,0.25,7.0,15.0,0.467,32.0,86.0,0.372,11.0,31.0,0.355,2014,0.327,2015-16
203894,Shabazz Napier,24.0,ORL,201,104,0.327,2015-16,0.5174129353233831,1610612753,3.0,8.0,0.375,1.0,9.0,0.111,30.0,87.0,0.345,4.0,17.0,0.235,2015,0.37,2016-17
203894,Shabazz Napier,25.0,POR,183,92,0.37,2016-17,0.5027322404371585,1610612757,2.0,9.0,0.222,2.0,3.0,0.667,30.0,80.0,0.375,4.0,12.0,0.333,2016,0.376,2017-18
203894,Shabazz Napier,26.0,POR,531,218,0.376,2017-18,0.4105461393596987,1610612757,8.0,26.0,0.308,6.0,9.0,0.667,68.0,183.0,0.372,14.0,35.0,0.4,2017,0.333,2018-19
203894,Shabazz Napier,27.0,BKN,435,228,0.333,2018-19,0.5241379310344828,1610612751,9.0,19.0,0.474,1.0,10.0,0.1,65.0,196.0,0.332,10.0,29.0,0.345,2018,0.317,2019-20
203895,Jordan McRae,25.0,CLE,78,22,0.455,2015-16,0.282051282051282,1610612739,2.0,3.0,0.667,0.0,2.0,0.0,8.0,17.0,0.471,2.0,5.0,0.4,2015,0.353,2016-17
203895,Jordan McRae,28.0,WAS,130,35,0.286,2018-19,0.2692307692307692,1610612764,2.0,7.0,0.286,0.0,0.0,0.0,8.0,27.0,0.296,2.0,7.0,0.286,2018,0.357,2019-20
203897,Zach LaVine,20.0,MIN,677,167,0.341,2014-15,0.2466765140324963,1610612750,5.0,15.0,0.333,4.0,9.0,0.444,48.0,140.0,0.343,9.0,24.0,0.375,2014,0.389,2015-16
203897,Zach LaVine,21.0,MIN,959,316,0.389,2015-16,0.3295099061522419,1610612750,10.0,22.0,0.455,12.0,26.0,0.462,101.0,269.0,0.375,22.0,48.0,0.458,2015,0.387,2016-17
203897,Zach LaVine,22.0,MIN,710,310,0.387,2016-17,0.4366197183098591,1610612750,21.0,47.0,0.447,11.0,26.0,0.423,88.0,237.0,0.371,32.0,73.0,0.438,2016,0.341,2017-18
203897,Zach LaVine,23.0,CHI,355,123,0.341,2017-18,0.3464788732394366,1610612741,1.0,8.0,0.125,2.0,6.0,0.333,39.0,108.0,0.361,3.0,14.0,0.214,2017,0.374,2018-19
203897,Zach LaVine,24.0,CHI,1135,321,0.374,2018-19,0.2828193832599119,1610612741,14.0,27.0,0.519,6.0,14.0,0.429,100.0,278.0,0.36,20.0,41.0,0.488,2018,0.38,2019-20
203897,Zach LaVine,25.0,CHI,1199,484,0.38,2019-20,0.4036697247706422,1610612741,27.0,53.0,0.509,14.0,32.0,0.438,143.0,398.0,0.359,41.0,85.0,0.482,2019,0.419,2020-21
203897,Zach LaVine,26.0,CHI,1123,477,0.419,2020-21,0.4247551202137132,1610612741,26.0,45.0,0.578,9.0,27.0,0.333,165.0,404.0,0.408,35.0,72.0,0.486,2020,0.389,2021-22
203897,Zach LaVine,27.0,CHI,1186,475,0.389,2021-22,0.4005059021922428,1610612741,17.0,37.0,0.459,21.0,36.0,0.583,147.0,402.0,0.366,38.0,73.0,0.521,2021,0.375,2022-23
203897,Zach LaVine,28.0,CHI,1388,544,0.375,2022-23,0.3919308357348703,1610612741,22.0,42.0,0.524,15.0,36.0,0.417,167.0,466.0,0.358,37.0,78.0,0.474,2022,0.349,2023-24
203897,Zach LaVine,29.0,CHI,376,169,0.349,2023-24,0.449468085106383,1610612741,9.0,17.0,0.529,5.0,14.0,0.357,45.0,138.0,0.326,14.0,31.0,0.452,2023,0.446,2024-25
203898,Tyler Ennis,20.0,MIL,144,43,0.279,2014-15,0.2986111111111111,1610612749,3.0,7.0,0.429,1.0,4.0,0.25,8.0,32.0,0.25,4.0,11.0,0.364,2014,0.333,2015-16
203898,Tyler Ennis,21.0,MIL,187,39,0.333,2015-16,0.2085561497326203,1610612749,5.0,6.0,0.833,0.0,2.0,0.0,8.0,30.0,0.267,5.0,8.0,0.625,2015,0.386,2016-17
203898,Tyler Ennis,22.0,LAL,208,70,0.386,2016-17,0.3365384615384615,1610612747,0.0,5.0,0.0,0.0,5.0,0.0,27.0,59.0,0.458,0.0,10.0,0.0,2016,0.25,2017-18
203900,Markel Brown,23.0,BKN,210,64,0.266,2014-15,0.3047619047619048,1610612751,8.0,16.0,0.5,0.0,11.0,0.0,9.0,36.0,0.25,8.0,27.0,0.296,2014,0.314,2015-16
203901,Elfrid Payton,21.0,ORL,708,42,0.262,2014-15,0.059322033898305,1610612753,2.0,6.0,0.333,3.0,7.0,0.429,6.0,29.0,0.207,5.0,13.0,0.385,2014,0.326,2015-16
203901,Elfrid Payton,22.0,ORL,730,92,0.326,2015-16,0.1260273972602739,1610612753,5.0,14.0,0.357,3.0,12.0,0.25,22.0,64.0,0.344,8.0,26.0,0.308,2015,0.274,2016-17
203901,Elfrid Payton,23.0,ORL,912,146,0.274,2016-17,0.1600877192982456,1610612753,5.0,19.0,0.263,8.0,20.0,0.4,27.0,105.0,0.257,13.0,39.0,0.333,2016,0.326,2017-18
203901,Elfrid Payton,24.0,PHX,667,92,0.326,2017-18,0.1379310344827586,1610612756,5.0,15.0,0.333,4.0,11.0,0.364,21.0,66.0,0.318,9.0,26.0,0.346,2017,0.314,2018-19
203901,Elfrid Payton,25.0,NOP,412,105,0.314,2018-19,0.2548543689320388,1610612740,0.0,1.0,0.0,1.0,6.0,0.167,31.0,96.0,0.323,1.0,7.0,0.143,2018,0.203,2019-20
203901,Elfrid Payton,26.0,NYK,440,69,0.203,2019-20,0.1568181818181818,1610612752,0.0,3.0,0.0,3.0,8.0,0.375,11.0,58.0,0.19,3.0,11.0,0.273,2019,0.286,2020-21
203901,Elfrid Payton,27.0,NYK,622,98,0.286,2020-21,0.157556270096463,1610612752,3.0,6.0,0.5,9.0,34.0,0.265,16.0,57.0,0.281,12.0,40.0,0.3,2020,0.222,2021-22
203903,Jordan Clarkson,23.0,LAL,596,121,0.314,2014-15,0.2030201342281879,1610612747,3.0,10.0,0.3,1.0,2.0,0.5,34.0,109.0,0.312,4.0,12.0,0.333,2014,0.347,2015-16
203903,Jordan Clarkson,24.0,LAL,1098,320,0.347,2015-16,0.2914389799635701,1610612747,11.0,38.0,0.289,8.0,25.0,0.32,91.0,253.0,0.36,19.0,63.0,0.302,2015,0.329,2016-17
203903,Jordan Clarkson,25.0,LAL,1071,356,0.329,2016-17,0.3323996265172735,1610612747,8.0,36.0,0.222,8.0,25.0,0.32,99.0,291.0,0.34,16.0,61.0,0.262,2016,0.352,2017-18
203903,Jordan Clarkson,26.0,CLE,954,318,0.352,2017-18,0.3333333333333333,1610612739,19.0,37.0,0.514,6.0,19.0,0.316,86.0,260.0,0.331,25.0,56.0,0.446,2017,0.324,2018-19
203903,Jordan Clarkson,27.0,CLE,1180,445,0.324,2018-19,0.3771186440677966,1610612739,23.0,56.0,0.411,11.0,39.0,0.282,110.0,349.0,0.315,34.0,95.0,0.358,2018,0.368,2019-20
203903,Jordan Clarkson,28.0,UTA,867,413,0.368,2019-20,0.4763552479815455,1610612762,26.0,57.0,0.456,16.0,47.0,0.34,110.0,308.0,0.357,42.0,104.0,0.404,2019,0.347,2020-21
203903,Jordan Clarkson,29.0,UTA,1075,599,0.347,2020-21,0.5572093023255814,1610612762,23.0,68.0,0.338,8.0,40.0,0.2,177.0,490.0,0.361,31.0,108.0,0.287,2020,0.318,2021-22
203903,Jordan Clarkson,30.0,UTA,1113,597,0.318,2021-22,0.5363881401617251,1610612762,28.0,77.0,0.364,14.0,44.0,0.318,148.0,474.0,0.312,42.0,121.0,0.347,2021,0.338,2022-23
203903,Jordan Clarkson,31.0,UTA,1031,459,0.338,2022-23,0.4451988360814743,1610612762,15.0,35.0,0.429,7.0,21.0,0.333,133.0,399.0,0.333,22.0,56.0,0.393,2022,0.294,2023-24
203903,Jordan Clarkson,32.0,UTA,816,309,0.294,2023-24,0.3786764705882353,1610612762,8.0,20.0,0.4,9.0,22.0,0.409,75.0,260.0,0.288,17.0,42.0,0.405,2023,0.362,2024-25
203906,Devyn Marble,22.0,ORL,44,22,0.182,2014-15,0.5,1610612753,1.0,8.0,0.125,0.0,6.0,0.0,3.0,8.0,0.375,1.0,14.0,0.071,2014,0.25,2015-16
203909,KJ McDaniels,22.0,HOU,434,150,0.287,2014-15,0.3456221198156682,1610612745,8.0,25.0,0.32,2.0,6.0,0.333,33.0,119.0,0.277,10.0,31.0,0.323,2014,0.28,2015-16
203909,KJ McDaniels,23.0,HOU,72,25,0.28,2015-16,0.3472222222222222,1610612745,2.0,5.0,0.4,1.0,4.0,0.25,4.0,16.0,0.25,3.0,9.0,0.333,2015,0.303,2016-17
203912,C.J. Wilcox,24.0,LAC,38,19,0.368,2014-15,0.5,1610612746,2.0,5.0,0.4,0.0,0.0,0.0,5.0,14.0,0.357,2.0,5.0,0.4,2014,0.391,2015-16
203912,C.J. Wilcox,25.0,LAC,66,23,0.391,2015-16,0.3484848484848485,1610612746,2.0,2.0,1.0,2.0,2.0,1.0,5.0,18.0,0.278,4.0,4.0,1.0,2015,0.2,2016-17
203914,Gary Harris,20.0,DEN,217,103,0.204,2014-15,0.4746543778801843,1610612743,4.0,23.0,0.174,2.0,12.0,0.167,15.0,68.0,0.221,6.0,35.0,0.171,2014,0.354,2015-16
203914,Gary Harris,21.0,DEN,765,297,0.354,2015-16,0.388235294117647,1610612743,26.0,64.0,0.406,12.0,44.0,0.273,67.0,188.0,0.356,38.0,108.0,0.352,2015,0.42,2016-17
203914,Gary Harris,22.0,DEN,637,255,0.42,2016-17,0.4003139717425432,1610612743,27.0,46.0,0.587,7.0,16.0,0.438,73.0,189.0,0.386,34.0,62.0,0.548,2016,0.396,2017-18
203914,Gary Harris,23.0,DEN,908,394,0.396,2017-18,0.4339207048458149,1610612743,16.0,50.0,0.32,19.0,36.0,0.528,121.0,307.0,0.394,35.0,86.0,0.407,2017,0.339,2018-19
203914,Gary Harris,24.0,DEN,637,242,0.339,2018-19,0.379905808477237,1610612743,16.0,42.0,0.381,12.0,28.0,0.429,54.0,172.0,0.314,28.0,70.0,0.4,2018,0.333,2019-20
203914,Gary Harris,25.0,DEN,519,210,0.333,2019-20,0.4046242774566474,1610612743,22.0,44.0,0.5,10.0,22.0,0.455,38.0,140.0,0.271,32.0,66.0,0.485,2019,0.34,2020-21
203914,Gary Harris,26.0,ORL,345,141,0.34,2020-21,0.408695652173913,1610612753,13.0,33.0,0.394,9.0,19.0,0.474,26.0,89.0,0.292,22.0,52.0,0.423,2020,0.384,2021-22
203914,Gary Harris,27.0,ORL,553,302,0.384,2021-22,0.546112115732369,1610612753,45.0,91.0,0.495,21.0,51.0,0.412,50.0,159.0,0.314,66.0,142.0,0.465,2021,0.431,2022-23
203914,Gary Harris,28.0,ORL,307,218,0.431,2022-23,0.7100977198697068,1610612753,21.0,48.0,0.438,22.0,46.0,0.478,51.0,124.0,0.411,43.0,94.0,0.457,2022,0.371,2023-24
203914,Gary Harris,29.0,ORL,297,205,0.371,2023-24,0.6902356902356902,1610612753,25.0,59.0,0.424,12.0,32.0,0.375,39.0,113.0,0.345,37.0,91.0,0.407,2023,0.356,2024-25
203915,Spencer Dinwiddie,22.0,DET,169,65,0.185,2014-15,0.3846153846153846,1610612765,0.0,2.0,0.0,1.0,2.0,0.5,11.0,59.0,0.186,1.0,4.0,0.25,2014,0.1,2015-16
203915,Spencer Dinwiddie,23.0,CHI,54,10,0.1,2015-16,0.1851851851851851,1610612741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.1,0.0,0.0,0.0,2015,0.376,2016-17
203915,Spencer Dinwiddie,24.0,BKN,302,101,0.376,2016-17,0.3344370860927152,1610612751,2.0,5.0,0.4,7.0,14.0,0.5,29.0,81.0,0.358,9.0,19.0,0.474,2016,0.326,2017-18
203915,Spencer Dinwiddie,25.0,BKN,838,433,0.326,2017-18,0.5167064439140812,1610612751,0.0,10.0,0.0,14.0,33.0,0.424,127.0,389.0,0.326,14.0,43.0,0.326,2017,0.335,2018-19
203915,Spencer Dinwiddie,26.0,BKN,828,370,0.335,2018-19,0.4468599033816425,1610612751,7.0,24.0,0.292,20.0,43.0,0.465,95.0,298.0,0.319,27.0,67.0,0.403,2018,0.308,2019-20
203915,Spencer Dinwiddie,27.0,BKN,1021,400,0.308,2019-20,0.3917727717923604,1610612751,6.0,17.0,0.353,12.0,43.0,0.279,105.0,334.0,0.314,18.0,60.0,0.3,2019,0.286,2020-21
203915,Spencer Dinwiddie,28.0,BKN,16,7,0.286,2020-21,0.4375,1610612751,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.167,1.0,1.0,1.0,2020,0.339,2021-22
203915,Spencer Dinwiddie,29.0,DAL,735,330,0.339,2021-22,0.4489795918367347,1610612742,10.0,25.0,0.4,12.0,35.0,0.343,90.0,269.0,0.335,22.0,60.0,0.367,2021,0.369,2022-23
203915,Spencer Dinwiddie,30.0,BKN,1050,490,0.369,2022-23,0.4666666666666667,1610612751,25.0,41.0,0.61,23.0,52.0,0.442,133.0,395.0,0.337,48.0,93.0,0.516,2022,0.337,2023-24
203915,Spencer Dinwiddie,31.0,LAL,640,368,0.337,2023-24,0.575,1610612747,20.0,38.0,0.526,28.0,56.0,0.5,76.0,272.0,0.279,48.0,94.0,0.511,2023,0.334,2024-25
203917,Nik Stauskas,21.0,SAC,296,149,0.322,2014-15,0.5033783783783784,1610612758,2.0,13.0,0.154,9.0,25.0,0.36,37.0,111.0,0.333,11.0,38.0,0.289,2014,0.326,2015-16
203917,Nik Stauskas,22.0,PHI,545,325,0.326,2015-16,0.5963302752293578,1610612755,15.0,49.0,0.306,23.0,59.0,0.39,68.0,217.0,0.313,38.0,108.0,0.352,2015,0.368,2016-17
203917,Nik Stauskas,23.0,PHI,634,359,0.368,2016-17,0.5662460567823344,1610612755,20.0,44.0,0.455,15.0,32.0,0.469,96.0,278.0,0.345,35.0,76.0,0.461,2016,0.4,2017-18
203917,Nik Stauskas,24.0,BKN,154,100,0.4,2017-18,0.6493506493506493,1610612751,5.0,12.0,0.417,2.0,3.0,0.667,33.0,84.0,0.393,7.0,15.0,0.467,2017,0.372,2018-19
203918,Rodney Hood,22.0,UTA,374,170,0.365,2014-15,0.4545454545454545,1610612762,6.0,16.0,0.375,4.0,20.0,0.2,52.0,132.0,0.394,10.0,36.0,0.278,2014,0.359,2015-16
203918,Rodney Hood,23.0,UTA,972,449,0.359,2015-16,0.4619341563786008,1610612762,24.0,52.0,0.462,15.0,49.0,0.306,122.0,346.0,0.353,39.0,101.0,0.386,2015,0.371,2016-17
203918,Rodney Hood,24.0,UTA,666,307,0.371,2016-17,0.4609609609609609,1610612762,16.0,36.0,0.444,18.0,41.0,0.439,80.0,228.0,0.351,34.0,77.0,0.442,2016,0.381,2017-18
203918,Rodney Hood,25.0,CLE,751,333,0.381,2017-18,0.4434087882822903,1610612739,11.0,33.0,0.333,12.0,24.0,0.5,104.0,274.0,0.38,23.0,57.0,0.404,2017,0.356,2018-19
203918,Rodney Hood,26.0,POR,671,236,0.356,2018-19,0.3517138599105812,1610612757,13.0,39.0,0.333,14.0,28.0,0.5,56.0,167.0,0.335,27.0,67.0,0.403,2018,0.493,2019-20
203918,Rodney Hood,27.0,POR,172,71,0.493,2019-20,0.4127906976744186,1610612757,7.0,13.0,0.538,9.0,16.0,0.563,19.0,42.0,0.452,16.0,29.0,0.552,2019,0.301,2020-21
203918,Rodney Hood,28.0,TOR,260,113,0.301,2020-21,0.4346153846153846,1610612761,4.0,17.0,0.235,6.0,25.0,0.24,24.0,70.0,0.343,10.0,42.0,0.238,2020,0.33,2021-22
203919,Jordan Adams,20.0,MEM,86,25,0.4,2014-15,0.2906976744186046,1610612763,1.0,5.0,0.2,1.0,4.0,0.25,8.0,16.0,0.5,2.0,9.0,0.222,2014,0.0,2015-16
